Customer ID,avgSpent,Nsessions,avgItemSession
13576.0,12.18,1,72.0
13577.0,23.11,3,62.333333333333336
13589.0,20.85,1,65.0
13590.0,55.5,1,154.0
13599.0,31.53,2,208.0
13611.0,44.59,1,227.0
13635.0,44.365,2,214.5
13641.0,16.16,3,88.0
13643.0,21.5,1,80.0
13648.0,31.5,1,131.0
13654.0,15.26,1,90.0
13666.0,6.75,1,1.0
13668.0,39.7,1,50.0
13672.0,40.89,1,81.0
13679.0,74.05,1,34.0
13680.0,127.43,3,262.6666666666667
13693.0,30.883333333333336,3,64.66666666666667
13694.0,17.1,2,213.5
13711.0,34.1,1,22.0
13727.0,17.8,1,10.0
13728.0,31.65,1,44.0
13733.0,23.05,1,60.0
13735.0,92.72,1,211.0
13740.0,78.47,1,91.0
13748.0,14.55,1,90.0
13753.0,32.1,1,272.0
13756.0,12.75,1,46.0
13758.0,55.925,2,275.0
13767.0,45.866666666666674,3,138.0
13768.0,45.52,2,183.5
13769.0,33.1,1,59.0
13770.0,10.29,1,63.0
13777.0,3.525,2,26.0
13781.0,62.04,1,140.0
13782.0,27.15,1,22.0
13786.0,44.63,1,245.0
13798.0,9.75,3,37.333333333333336
13800.0,34.13,1,149.0
13807.0,18.05,1,42.0
13813.0,20.0,1,127.0
13819.0,45.2,2,235.0
13823.0,80.5,1,241.0
13825.0,65.19,1,44.0
13831.0,23.97,2,126.0
13847.0,63.29,1,90.0
13855.0,73.75,2,132.5
13871.0,84.27,1,268.0
13872.0,53.64,1,82.0
13875.0,19.16,1,139.0
13890.0,38.9,1,89.0
13902.0,21.88,1,90.0
13905.0,38.55,1,132.0
13921.0,35.85,1,25.0
13931.0,70.08666666666666,3,282.0
13941.0,19.0,1,86.0
13946.0,44.0,1,126.0
13948.0,18.6,1,59.0
13952.0,38.79,1,185.0
13958.0,25.75,2,63.0
13979.0,44.06,1,77.0
13983.0,23.8,1,85.0
13984.0,6.699999999999999,2,51.0
13993.0,83.3,1,196.0
13995.0,9.25,1,62.0
13999.0,37.125,2,141.5
14000.0,8.0,1,48.0
14003.0,38.44,1,99.0
14030.0,62.505,2,147.0
14032.0,20.445,2,158.0
14037.0,95.2,1,132.0
14040.0,118.905,2,182.0
14042.0,55.09,1,176.0
14043.0,26.15,1,74.0
14051.0,26.78,2,132.5
14055.0,6.3,1,64.0
14057.0,49.77,1,65.0
14061.0,34.7,2,31.0
14062.0,38.585,2,192.5
14063.0,8.4,1,12.0
14080.0,58.705,2,55.0
14083.0,20.77,1,19.0
14087.0,111.58,1,199.0
14092.0,15.85,1,52.0
14095.0,2.95,1,1.0
14099.0,112.29,1,169.0
14105.0,68.25,1,202.0
14107.0,10.89,1,174.0
14108.0,19.25,2,104.0
14110.0,16.785,2,84.0
14113.0,18.375,2,86.5
14119.0,2.5,1,24.0
14122.0,6.640000000000001,1,19.0
14123.0,65.84,1,233.0
14130.0,107.14,1,216.0
14133.0,20.9,1,38.0
14134.0,13.675,2,95.0
14135.0,4.609999999999999,1,118.0
14136.0,51.82,1,135.0
14151.0,62.62,1,175.0
14161.0,87.03,1,298.0
14171.0,16.150000000000002,1,14.0
14173.0,2.95,1,8.0
14191.0,7.95,1,2.0
14211.0,14.85,1,112.0
14215.0,45.49,1,184.0
14238.0,4.95,1,4.0
14239.0,24.5,2,46.5
14258.0,26.85,1,136.0
14277.0,26.28,1,140.0
14285.0,3.75,1,12.0
14290.0,87.22,1,231.0
14291.0,57.15,1,225.0
14293.0,19.375,2,94.5
14295.0,65.7,1,159.0
14298.0,4.175,2,60.0
14299.0,27.285,2,108.0
14302.0,11.4,1,28.0
14307.0,44.65,1,104.0
14329.0,71.66,1,168.0
14341.0,41.52,2,149.5
14347.0,16.4,1,48.0
14396.0,120.96,1,236.0
14401.0,25.795,2,153.5
14404.0,18.405,2,38.5
14408.0,15.15,1,108.0
14415.0,133.65,1,226.0
14422.0,57.42,1,267.0
14425.0,41.75,2,69.5
14440.0,29.68,1,179.0
14454.0,47.31,1,63.0
14460.0,16.85,1,64.0
14466.0,23.15,1,138.0
14467.0,24.49,1,82.0
14468.0,27.95,1,39.0
14471.0,60.74,1,118.0
14478.0,32.3,1,70.0
14479.0,79.91,1,186.0
14480.0,44.8,1,150.0
14483.0,5.0,1,96.0
14484.0,42.92,1,245.0
14507.0,45.05,1,56.0
14512.0,15.72,1,106.0
14519.0,60.1,1,50.0
14525.0,50.35,1,187.0
14540.0,107.24,2,99.5
14548.0,65.17,2,84.0
14549.0,121.24,1,116.0
14555.0,29.3,1,101.0
14558.0,25.15,1,26.0
14560.0,6.0,2,34.5
14574.0,21.95,1,60.0
14577.0,56.55,1,74.0
14590.0,45.34666666666666,3,35.666666666666664
14605.0,39.27,2,65.0
14608.0,4.95,1,20.0
14625.0,92.63,1,292.0
14626.0,22.1,1,140.0
14643.0,18.0,1,200.0
14644.0,23.45,1,137.0
14646.0,41.35,3,77.66666666666667
14648.0,117.94,1,165.0
14653.0,45.55,1,78.0
14654.0,35.22,1,177.0
14662.0,21.65,1,26.0
14667.0,53.225,2,164.0
14670.0,119.46,1,96.0
14679.0,57.26,1,156.0
14680.0,105.83666666666666,3,197.3333333333333
14685.0,45.645,2,136.0
14695.0,68.99000000000001,2,132.5
14709.0,18.75,1,100.0
14710.0,25.625,2,18.0
14713.0,38.52,1,104.0
14717.0,26.5,1,31.0
14723.0,33.17,1,115.0
14732.0,43.5,2,81.5
14735.0,15.45,2,69.5
14738.0,44.4,1,54.0
14739.0,11.85,2,60.5
14750.0,65.4,1,63.0
14751.0,10.85,1,18.0
14755.0,20.345,2,105.5
14771.0,23.6,1,253.0
14790.0,23.375,2,193.5
14796.0,77.57000000000001,1,86.0
14799.0,34.05,1,61.0
14819.0,18.92,1,23.0
14828.0,4.25,1,24.0
14831.0,38.3,2,156.5
14838.0,24.8,1,18.0
14841.0,25.83333333333333,3,212.0
14861.0,37.25,1,94.0
14867.0,17.990000000000002,1,48.0
14869.0,37.64,1,248.0
14871.0,49.275,2,48.5
14894.0,17.25,1,54.0
14895.0,33.955,2,187.5
14896.0,125.1,1,127.0
14897.0,39.69,1,155.0
14898.0,71.005,2,174.0
14905.0,22.6,1,100.0
14915.0,29.84,1,104.0
14940.0,18.14,1,105.0
14942.0,10.9,1,5.0
14949.0,9.49,1,41.0
14952.0,11.275,2,67.0
14955.0,71.47,1,73.0
14958.0,48.09,1,52.0
14966.0,46.34,2,99.0
14967.0,6.55,1,20.0
14977.0,9.84,1,17.0
14980.0,62.24,1,47.0
14987.0,7.95,2,1.0
14990.0,34.02,1,57.0
15005.0,88.43666666666667,3,145.66666666666666
15015.0,38.84,1,64.0
15031.0,86.58,1,121.0
15032.0,0.85,1,24.0
15039.0,64.23,3,53.66666666666666
15051.0,90.71,1,216.0
15055.0,138.27,1,92.0
15057.0,29.7,1,98.0
15059.0,98.84,1,115.0
15061.0,11.106666666666667,3,72.66666666666667
15064.0,42.37,1,121.0
15070.0,37.95,1,135.0
15077.0,62.02,1,216.0
15078.0,44.650000000000006,2,153.0
15079.0,33.575,2,132.5
15085.0,20.91,1,169.0
15093.0,12.52,1,77.0
15109.0,31.9,1,44.0
15115.0,39.88,1,88.0
15144.0,30.8,1,84.0
15157.0,12.85,1,80.0
15162.0,44.65,1,68.0
15169.0,104.65,1,223.0
15179.0,54.21,1,313.0
15184.0,19.95,1,89.0
15188.0,46.31,1,195.0
15196.0,58.45,1,66.0
15197.0,8.14,1,60.0
15203.0,42.94,1,208.0
15209.0,27.39,1,92.0
15222.0,14.27,1,244.0
15223.0,11.45,1,38.0
15240.0,53.63,1,277.0
15255.0,23.19,1,108.0
15260.0,13.825,2,46.0
15265.0,48.23,1,146.0
15270.0,11.900000000000002,2,49.0
15287.0,5.87,1,55.0
15291.0,19.125,2,41.0
15298.0,23.32,1,162.0
15302.0,39.650000000000006,1,98.0
15309.0,38.25,1,140.0
15312.0,48.45,1,137.0
15326.0,63.785,2,216.5
15329.0,62.44,1,136.0
15353.0,97.64,1,80.0
15358.0,43.785,2,331.0
15362.0,64.55,1,142.0
15380.0,13.64,1,62.0
15393.0,32.81,1,70.0
15394.0,18.4,1,74.0
15409.0,28.65,1,59.0
15420.0,11.51,2,58.0
15421.0,42.15,1,95.0
15428.0,47.47,1,78.0
15441.0,27.01,1,133.0
15446.0,62.56,1,109.0
15456.0,38.290000000000006,2,99.0
15465.0,17.2,1,84.0
15479.0,45.4,1,38.0
15482.0,19.5,1,36.0
15485.0,36.22,2,104.5
15497.0,17.0,1,64.0
15499.0,117.45,1,59.0
15503.0,103.81,1,60.0
15514.0,49.54333333333333,3,194.66666666666663
15518.0,37.1,1,131.0
15523.0,22.6,1,71.0
15527.0,33.34,1,88.0
15534.0,29.9,1,63.0
15550.0,26.65,2,103.5
15562.0,44.87,1,66.0
15566.0,8.84,1,60.0
15571.0,37.29,1,43.0
15573.0,112.28,1,149.0
15577.0,31.05,2,14.0
15601.0,53.18333333333334,3,289.0
15602.0,27.97,1,218.0
15615.0,32.64,3,195.0
15623.0,30.1,1,86.0
15628.0,36.7,1,198.0
15633.0,20.49,1,87.0
15637.0,12.95,1,112.0
15640.0,52.04,1,220.0
15641.0,30.04,2,259.0
15658.0,73.0,1,93.0
15662.0,10.18,1,67.0
15672.0,7.9,1,9.0
15674.0,61.4,1,132.0
15680.0,27.38,1,268.0
15684.0,16.3,1,66.0
15691.0,14.75,1,56.0
15694.0,10.85,1,27.0
15712.0,34.85,1,60.0
15713.0,33.17,1,207.0
15716.0,83.12,1,67.0
15719.0,114.995,2,153.5
15738.0,14.99,1,87.0
15750.0,85.275,2,130.5
15751.0,47.57333333333333,3,50.0
15755.0,47.35,1,158.0
15759.0,13.85,1,15.0
15785.0,8.98,1,212.0
15793.0,11.9,1,18.0
15794.0,43.5,1,140.0
15805.0,62.8,1,102.0
15808.0,88.52,2,234.5
15812.0,68.52,1,128.0
15822.0,27.12,1,180.0
15833.0,19.35,1,24.0
15841.0,4.75,2,43.5
15850.0,81.75,1,40.0
15854.0,36.25,1,64.0
15858.0,47.47,2,53.5
15860.0,64.23,2,58.5
15862.0,83.33666666666666,3,95.66666666666669
15863.0,111.55,1,44.0
15878.0,66.28,1,70.0
15879.0,77.2,1,75.0
15882.0,32.12,1,73.0
15884.0,23.35,1,72.0
15889.0,111.87,2,93.0
15911.0,97.51333333333334,3,120.0
15912.0,34.39333333333334,3,68.66666666666667
15916.0,124.14,1,108.0
15917.0,66.35333333333334,3,60.333333333333336
15920.0,37.21,1,65.0
15924.0,43.3,1,30.0
15944.0,24.8,1,64.0
15945.0,19.22,1,37.0
15953.0,8.86,1,68.0
15967.0,78.61,1,46.0
15971.0,4.95,1,12.0
15983.0,71.74666666666667,3,145.33333333333334
15984.0,33.33,3,166.0
15989.0,81.26,1,52.0
15999.0,0.85,1,24.0
16003.0,53.44,1,120.0
16011.0,67.14666666666666,3,95.0
16018.0,29.23,1,81.0
16019.0,20.675,2,48.5
16064.0,45.96,1,55.0
16086.0,55.89,1,207.0
16098.0,6.8,1,75.0
16104.0,91.37666666666668,3,113.66666666666669
16119.0,13.39,1,74.0
16124.0,50.85,1,220.0
16126.0,16.55,1,102.0
16127.0,85.47,1,67.0
16139.0,30.945,2,110.5
16143.0,45.85,1,147.0
16150.0,36.45,1,78.0
16156.0,29.4,1,98.0
16158.0,21.5,2,32.0
16159.0,42.85,1,118.0
16163.0,61.575,2,140.0
16167.0,53.15,1,113.0
16168.0,3.075,2,15.0
16186.0,53.02,1,226.0
16190.0,34.74,1,124.0
16191.0,7.5,1,108.0
16192.0,12.75,1,116.0
16195.0,53.3,1,123.0
16197.0,10.95,1,58.0
16202.0,46.84,2,146.5
16204.0,20.76,1,104.0
16210.0,16.71666666666667,3,29.666666666666668
16222.0,79.7,1,133.0
16233.0,36.65,1,94.0
16253.0,25.02,1,231.0
16277.0,48.64,1,24.0
16280.0,50.95,1,99.0
16282.0,29.75,1,72.0
16293.0,48.77,1,96.0
16296.0,46.55,1,156.0
16301.0,19.94,1,41.0
16321.0,20.2,1,100.0
16325.0,17.89,2,115.5
16329.0,65.84,1,114.0
16351.0,28.675,2,124.0
16353.0,10.55,1,58.0
16365.0,19.0,1,80.0
16366.0,49.55,1,95.0
16395.0,50.54,2,83.5
16400.0,86.92,1,196.0
16410.0,2.1,1,12.0
16436.0,20.725,2,52.5
16439.0,32.1,1,70.0
16442.0,89.75,1,59.0
16451.0,41.35,1,201.0
16459.0,12.55,1,23.0
16470.0,72.91,1,56.0
16485.0,70.52,1,196.0
16497.0,55.25,1,107.0
16541.0,94.44,1,139.0
16550.0,84.745,2,251.5
16551.0,19.25,1,136.0
16554.0,62.54,1,187.0
16556.0,42.61,2,159.0
16558.0,20.200000000000003,1,71.0
16560.0,76.36000000000001,2,223.5
16563.0,17.53,1,157.0
16569.0,27.8,1,83.0
16592.0,39.55,1,133.0
16593.0,0.42,1,24.0
16596.0,24.2,1,27.0
16600.0,29.95,1,137.0
16612.0,42.84,1,293.0
16645.0,33.34,1,117.0
16656.0,20.95,1,66.0
16661.0,5.95,1,18.0
16686.0,49.46,2,38.5
16694.0,10.05,1,25.0
16699.0,22.77,1,100.0
16700.0,28.315,2,120.5
16701.0,13.275,2,74.0
16702.0,60.96,1,161.0
16709.0,101.13,1,319.0
16710.0,84.42333333333333,3,220.66666666666663
16711.0,11.4,1,36.0
16713.0,116.03333333333336,3,122.0
16717.0,55.82,1,215.0
16718.0,43.65,1,335.0
16719.0,85.5,1,168.0
16720.0,105.48,1,81.0
16722.0,26.1,1,161.0
16735.0,23.95,1,180.0
16742.0,14.15,1,3.0
16746.0,14.826666666666666,3,94.0
16748.0,9.75,1,50.0
16749.0,46.29,1,198.0
16755.0,70.07000000000001,1,138.0
16763.0,54.3,1,171.0
16768.0,31.58,1,84.0
16769.0,60.120000000000005,2,55.5
16771.0,29.450000000000003,1,42.0
16772.0,36.3,1,25.0
16773.0,74.72,1,45.0
16782.0,127.25,1,64.0
16791.0,137.73,1,104.0
16797.0,79.26,1,126.0
16802.0,49.18,1,137.0
16823.0,35.86,1,112.0
16830.0,29.07,1,150.0
16843.0,13.14,1,96.0
16858.0,54.04,1,74.0
16883.0,33.53,1,40.0
16887.0,74.65,1,176.0
16892.0,44.2,1,18.0
16901.0,85.49000000000001,1,36.0
16905.0,61.19,1,66.0
16908.0,78.44,1,61.0
16912.0,52.25,1,68.0
16918.0,78.29,1,136.0
16945.0,16.735,2,103.0
16952.0,69.12,1,105.0
16964.0,13.65,2,24.5
16985.0,42.3,2,119.5
16987.0,72.63,2,43.5
17012.0,78.82000000000001,1,219.0
17017.0,4.5,1,84.0
17018.0,14.65,1,120.0
17019.0,63.27,1,101.0
17028.0,54.52,1,103.0
17035.0,2.9,1,36.0
17043.0,130.41,1,163.0
17044.0,18.29,1,120.0
17047.0,45.15,1,160.0
17056.0,33.0,1,26.0
17063.0,54.34,1,128.0
17066.0,48.92,1,93.0
17067.0,8.366666666666667,3,43.333333333333336
17075.0,56.85,1,48.0
17076.0,4.19,1,48.0
17082.0,27.15,2,234.0
17085.0,60.620000000000005,3,85.33333333333333
17087.0,38.44,1,113.0
17091.0,46.1,1,82.0
17095.0,36.1,1,50.0
17115.0,76.95,1,94.0
17127.0,20.0,1,49.0
17150.0,38.75,2,46.0
17151.0,22.3,1,42.0
17155.0,24.14,2,66.5
17165.0,87.88,1,114.0
17172.0,15.69,1,186.0
17178.0,109.24,1,88.0
17182.0,11.9,1,30.0
17184.0,13.8,1,15.0
17188.0,12.28,1,90.0
17189.0,37.225,2,123.0
17191.0,104.18,1,96.0
17209.0,10.15,1,9.0
17211.0,75.59,2,198.0
17213.0,44.2,2,89.0
17230.0,53.72,3,234.0
17231.0,88.225,2,142.5
17233.0,44.24,1,59.0
17238.0,74.85000000000001,3,56.0
17244.0,43.0,1,41.0
17246.0,6.970000000000001,1,34.0
17251.0,52.49,1,157.0
17268.0,15.3,1,90.0
17270.0,21.59,1,71.0
17271.0,107.07,1,110.0
17290.0,7.9,1,3.0
17293.0,22.77,2,60.0
17296.0,60.63,1,157.0
17314.0,18.55,1,72.0
17318.0,49.17,1,58.0
17322.0,35.76,1,85.0
17324.0,7.99,1,88.0
17329.0,55.57,3,80.0
17343.0,31.71,1,89.0
17344.0,82.87,1,134.0
17345.0,41.7,1,155.0
17351.0,26.65,1,25.0
17364.0,131.2,2,201.0
17371.0,30.87,2,46.5
17372.0,55.03333333333334,3,50.66666666666666
17402.0,25.4,2,30.0
17406.0,33.0,1,188.0
17409.0,34.65,1,62.0
17411.0,54.0,1,150.0
17412.0,35.78666666666667,3,237.3333333333333
17414.0,1.4,1,60.0
17416.0,64.35,1,280.0
17421.0,5.45,1,96.0
17432.0,97.1,1,68.0
17436.0,7.649999999999999,1,30.0
17441.0,42.65,1,185.0
17449.0,61.42,1,200.0
17457.0,7.26,1,42.0
17465.0,30.015,2,105.5
17469.0,56.24,1,159.0
17476.0,29.74,1,117.0
17487.0,28.55,1,36.0
17511.0,67.85,2,280.0
17512.0,87.15,1,327.0
17519.0,24.0,1,229.0
17526.0,81.42,1,123.0
17530.0,84.89,1,116.0
17539.0,134.9,1,175.0
17561.0,112.21,1,75.0
17572.0,7.34,1,43.0
17576.0,64.85,2,115.5
17592.0,51.55,1,38.0
17593.0,82.09333333333333,3,251.66666666666663
17603.0,29.77,1,120.0
17606.0,13.3,1,42.0
17610.0,95.48,2,235.5
17612.0,42.55,1,96.0
17623.0,103.45,1,50.0
17624.0,57.77,1,129.0
17631.0,19.375,2,39.5
17642.0,26.71,1,214.0
17646.0,43.22,1,153.0
17660.0,106.13,1,88.0
17662.0,34.55,1,92.0
17675.0,11.333333333333334,3,73.33333333333333
17679.0,15.07,2,116.0
17696.0,28.44,2,146.5
17700.0,135.09,1,213.0
17707.0,0.85,1,12.0
17739.0,31.52,2,110.0
17742.0,16.2,1,25.0
17754.0,14.86,1,180.0
17764.0,90.15,1,69.0
17768.0,38.67,1,234.0
17776.0,95.75,1,138.0
17797.0,65.17,1,88.0
17799.0,103.49,1,124.0
17802.0,59.555,2,128.5
17804.0,54.47,1,91.0
17809.0,9.9,2,23.0
17816.0,8.879999999999999,1,22.0
17818.0,81.06,1,86.0
17819.0,5.2,1,30.0
17825.0,18.756666666666664,3,73.33333333333333
17833.0,100.42,1,141.0
17848.0,11.15,1,6.0
17851.0,123.97666666666667,3,183.66666666666663
17852.0,41.34,2,105.0
17853.0,83.62,1,139.0
17854.0,40.54,1,65.0
17858.0,42.35,2,159.0
17860.0,66.775,2,44.5
17866.0,14.95,1,40.0
17867.0,21.1,2,16.0
17873.0,9.07,2,144.0
17880.0,17.65,1,72.0
17888.0,29.3,1,20.0
17909.0,11.65,1,32.0
17910.0,79.15,1,121.0
17913.0,70.20666666666666,3,84.33333333333333
17916.0,13.77,1,11.0
17927.0,30.15,1,108.0
17935.0,17.45,1,55.0
17954.0,83.73333333333333,3,117.0
17958.0,60.07,1,114.0
17978.0,55.6,1,90.0
17984.0,81.81,1,185.0
17988.0,46.21333333333334,3,26.0
17990.0,20.45,1,84.0
17998.0,54.545,2,58.0
18001.0,31.8,1,44.0
18002.0,17.77,1,21.0
18006.0,23.8,1,9.0
18012.0,26.89,1,60.0
18036.0,25.65,1,26.0
18037.0,2.85,2,1.0
18051.0,9.46,2,59.0
18061.0,12.77,2,36.0
18065.0,21.625,2,22.0
18071.0,38.95,2,122.5
18077.0,21.77333333333333,3,128.66666666666666
18092.0,13.676666666666668,3,70.0
18097.0,19.84,1,110.0
18102.0,4.89,3,57.66666666666666
18108.0,100.85,1,162.0
18144.0,35.36,1,187.0
18145.0,29.97,1,198.0
18162.0,85.84,1,224.0
18168.0,56.66,2,129.0
18172.0,20.85,1,106.0
18177.0,11.7,1,120.0
18186.0,12.4,1,62.0
18190.0,19.93,1,240.0
18201.0,70.64,1,182.0
18203.0,32.34,1,17.0
18219.0,16.91,1,100.0
18220.0,21.35,1,18.0
18223.0,67.105,2,263.0
18225.0,5.95,1,10.0
18229.0,13.55,1,48.0
18251.0,3.75,1,24.0
18252.0,16.2,2,113.0
18259.0,16.6,1,60.0
18260.0,10.49,1,38.0
18268.0,37.17,1,142.0
18271.0,26.55,1,44.0
18275.0,20.65,1,128.0
18276.0,24.700000000000003,1,192.0
18286.0,50.0,1,108.0
