Customer ID,avgSpent,Nsessions,avgItemSession
13212.0,121.10666666666668,3,97.33333333333331
13213.0,32.22,5,156.8
13216.0,2.1,1,5.0
13217.0,2.89,1,18.0
13218.0,4.65,1,88.0
13220.0,12.805,4,41.75
13221.0,90.82,1,79.0
13223.0,7.7,1,40.0
13224.0,101.665,2,472.5
13226.0,20.69,1,78.0
13227.0,23.4,1,99.0
13229.0,29.65,1,61.0
13230.0,85.13846153846154,13,108.6153846153846
13232.0,63.95285714285715,7,82.28571428571429
13233.0,14.335,2,286.0
13235.0,129.88,1,397.0
13236.0,47.05,2,162.5
13238.0,24.55,2,105.0
13239.0,32.63,1,231.0
13240.0,41.75333333333333,3,54.66666666666666
13242.0,9.013333333333334,3,43.333333333333336
13243.0,124.21,1,222.0
13244.0,74.24000000000001,1,35.0
13245.0,39.5,1,111.0
13246.0,32.525,6,103.0
13247.0,13.035,4,70.0
13248.0,28.365,2,128.0
13249.0,61.39,1,65.0
13253.0,11.81,2,160.0
13255.0,22.23,1,66.0
13258.0,41.440000000000005,3,70.0
13259.0,170.44,1,123.0
13260.0,14.84,1,24.0
13261.0,18.45,2,55.0
13262.0,17.02,1,117.0
13263.0,98.26352941176472,34,125.67647058823528
13265.0,26.784,5,212.0
13266.0,21.120833333333334,12,158.16666666666666
13267.0,29.38058823529412,17,93.29411764705884
13268.0,59.541,10,285.8
13269.0,45.628461538461536,13,195.92307692307693
13271.0,110.15,1,240.0
13272.0,22.32,2,45.0
13273.0,20.48,1,117.0
13276.0,50.465,2,75.0
13277.0,2.766666666666667,3,38.66666666666666
13278.0,72.47,1,416.0
13279.0,23.43,1,73.0
13280.0,53.84,3,158.66666666666666
13282.0,33.54,3,95.66666666666669
13283.0,4.575,2,45.0
13284.0,25.97,1,86.0
13285.0,83.905,4,511.75
13291.0,89.2,1,231.0
13292.0,19.375,2,143.5
13294.0,76.17500000000001,2,222.0
13296.0,3.54,1,74.0
13297.0,41.83,4,158.75
13298.0,3.75,1,24.0
13299.0,13.8,1,24.0
13300.0,47.73,1,203.0
13301.0,43.8625,4,75.25
13305.0,24.864444444444445,9,73.44444444444444
13307.0,3.75,1,4.0
13308.0,49.42333333333334,3,170.33333333333334
13309.0,32.314,5,266.6
13310.0,57.27,3,192.3333333333333
13311.0,23.67,2,105.0
13313.0,32.803999999999995,5,156.6
13314.0,41.766666666666666,3,183.0
13316.0,29.975,4,84.5
13317.0,83.3125,4,219.25
13318.0,12.566666666666668,3,68.0
13319.0,52.79318181818182,22,164.5909090909091
13320.0,47.635,4,271.5
13321.0,20.86,1,140.0
13322.0,69.26,1,117.0
13323.0,18.26,5,25.4
13324.0,9.971428571428572,7,51.0
13325.0,31.24,1,160.0
13327.0,33.40833333333333,6,150.33333333333334
13328.0,13.27,1,152.0
13329.0,12.74,1,96.0
13330.0,30.683333333333334,3,190.0
13332.0,51.24,1,178.0
13334.0,229.3333333333333,3,572.0
13336.0,114.83,1,510.0
13338.0,31.68,1,177.0
13339.0,148.32,1,310.0
13340.0,26.42833333333333,6,147.33333333333334
13341.0,98.45,1,285.0
13343.0,56.33,1,133.0
13344.0,89.76666666666667,3,305.0
13345.0,43.0,1,136.0
13347.0,6.199999999999999,1,96.0
13348.0,30.88,1,136.0
13349.0,14.42,1,224.0
13350.0,48.09,2,134.5
13351.0,53.97,1,116.0
13352.0,40.71,1,320.0
13354.0,93.11,1,496.0
13355.0,77.88,1,254.0
13356.0,103.48,1,313.0
13357.0,194.12,1,266.0
13358.0,85.85,1,234.0
13359.0,83.4,1,160.0
13362.0,117.0325,4,320.5
13363.0,60.255,2,311.5
13364.0,25.98,1,71.0
13365.0,126.555,2,603.5
13368.0,37.685,2,138.0
13372.0,65.77,1,156.0
13373.0,140.33,3,497.0
13375.0,87.9,1,350.0
13376.0,37.47666666666667,3,162.33333333333334
13379.0,53.27666666666666,3,200.0
13381.0,60.10666666666666,6,285.5
13382.0,31.33,1,130.0
13384.0,47.201428571428565,7,239.57142857142856
13385.0,93.86,1,275.0
13388.0,48.865,2,139.5
13389.0,42.39666666666667,3,140.0
13390.0,27.34,1,116.0
13394.0,27.5075,8,228.625
13395.0,41.17,1,226.0
13396.0,57.150000000000006,2,217.5
13397.0,27.915,4,90.0
13398.0,61.93,1,228.0
13402.0,30.77,1,289.0
13403.0,7.5,1,8.0
13404.0,15.955000000000002,2,55.5
13405.0,25.400333333333336,3,50.66666666666666
13408.0,13.348125,48,84.3125
13410.0,14.205,4,66.5
13411.0,48.8,1,71.0
13414.0,21.4,2,187.0
13416.0,34.825,2,63.0
13417.0,51.915,2,74.0
13418.0,44.02153846153846,13,208.23076923076923
13419.0,16.19,1,275.0
13420.0,3.545,2,47.0
13421.0,98.66,2,427.5
13422.0,315.59000000000003,1,1276.0
13425.0,45.85,3,243.3333333333333
13426.0,27.94222222222222,9,205.88888888888889
13427.0,11.73,3,121.0
13428.0,116.43,1,149.0
13429.0,16.3125,4,230.25
13430.0,29.57,2,272.5
13431.0,55.96000000000001,2,245.0
13434.0,6.41,2,54.0
13435.0,30.734285714285715,7,110.42857142857144
13436.0,19.81,1,69.0
13437.0,69.76571428571428,7,165.85714285714286
13439.0,92.88,1,206.0
13441.0,22.93,1,108.0
13447.0,50.05,3,193.0
13448.0,138.72666666666666,3,387.3333333333333
13449.0,36.57,1,222.0
13450.0,16.348333333333333,6,152.33333333333334
13451.0,156.394,5,410.0
13453.0,23.72,2,63.0
13455.0,20.25,1,150.0
13456.0,27.35,5,130.0
13458.0,56.9076923076923,13,311.6923076923077
13460.0,9.01,2,143.0
13461.0,6.646666666666667,3,55.333333333333336
13462.0,30.5,1,62.0
13464.0,88.98,1,396.0
13466.0,24.07,1,121.0
13467.0,96.25,2,282.0
13468.0,20.07757575757576,33,49.81818181818182
13470.0,8.25,2,50.0
13471.0,126.13,4,379.25
13473.0,26.590000000000003,2,106.0
13474.0,112.8,1,126.0
13475.0,44.765,4,233.0
13476.0,80.02000000000001,2,174.5
13477.0,28.91,6,140.66666666666666
13479.0,19.925,2,65.0
13481.0,47.666,5,218.4
13482.0,26.83,1,116.0
13483.0,10.56,1,160.0
13484.0,60.0,1,44.0
13485.0,45.18,1,239.0
13486.0,46.51,3,207.66666666666663
13487.0,56.345,2,90.0
13488.0,72.9275,12,279.1666666666667
13489.0,5.89,3,42.66666666666666
13491.0,22.512500000000003,8,95.25
13492.0,75.02666666666666,3,136.0
13493.0,4.95,1,3.0
13494.0,65.55,1,114.0
13495.0,21.23,3,116.0
13496.0,12.13,1,112.0
13497.0,21.25,1,109.0
13499.0,12.48,5,66.2
13500.0,65.62333333333333,3,173.33333333333334
13501.0,149.52,1,438.0
13502.0,7.47,3,87.33333333333333
13503.0,25.13,1,246.0
13504.0,45.99,1,175.0
13505.0,101.7025,4,539.5
13506.0,26.2,1,92.0
13507.0,92.58,4,358.5
13508.0,49.56,1,23.0
13509.0,7.95,5,137.0
13510.0,58.8625,4,309.25
13512.0,39.33,1,141.0
13513.0,23.1,1,60.0
13514.0,16.700000000000003,1,40.0
13515.0,28.7525,4,169.75
13516.0,48.260000000000005,2,159.5
13517.0,118.51,3,409.3333333333333
13518.0,58.35,1,326.0
13519.0,28.85,1,19.0
13520.0,28.7,5,182.6
13521.0,238.82,3,238.0
13522.0,16.35,1,44.0
13523.0,75.895,4,256.75
13524.0,12.384,5,47.6
13525.0,7.5,1,24.0
